Data,"Tipo Residuo","Peso"
2024-01-28,"Indiferenciado","236420,00"
2024-01-27,"Residuos Limpeza","16280,00"
2024-01-27,"Monstros","9860,00"
2024-01-27,"Papel","11400,00"
2024-01-27,"Restos Comida","6060,00"
2024-01-27,"Plastico","4920,00"
2024-01-27,"Vidro","4540,00"
2024-01-27,"Indiferenciado","250920,00"
2024-01-27,"Cortes de Jardim","86760,00"
2024-01-26,"Residuos Limpeza","5940,00"
2024-01-26,"Restos Comida","7820,00"
2024-01-26,"Plastico","21380,00"
2024-01-26,"Indiferenciado","236480,00"
2024-01-26,"Cortes de Jardim","91040,00"
2024-01-26,"Papel","6460,00"
2024-01-26,"Vidro","5320,00"
2024-01-26,"Monstros","26300,00"
2024-01-25,"Residuos Limpeza","7240,00"
2024-01-25,"Plastico","3820,00"
2024-01-25,"Restos Comida","5000,00"
2024-01-25,"Indiferenciado","228480,00"
2024-01-25,"Vidro","18060,00"
2024-01-25,"Monstros","25760,00"
2024-01-25,"Papel","28640,00"
2024-01-25,"Cortes de Jardim","104400,00"
2024-01-24,"Indiferenciado","240720,00"
2024-01-24,"Residuos Limpeza","21460,00"
2024-01-24,"Cortes de Jardim","97860,00"
2024-01-24,"Papel","16360,00"
2024-01-24,"Plastico","8300,00"
2024-01-24,"Restos Comida","6020,00"
2024-01-24,"Monstros","14160,00"
2024-01-23,"Indiferenciado","243500,00"
2024-01-23,"Residuos Limpeza","11360,00"
2024-01-23,"Vidro","14160,00"
2024-01-23,"Cortes de Jardim","96740,00"
2024-01-23,"Papel","5800,00"
2024-01-23,"Monstros","15120,00"
2024-01-23,"Plastico","39340,00"
2024-01-23,"Restos Comida","5980,00"
2024-01-22,"Vidro","10220,00"
2024-01-22,"Monstros","13060,00"
2024-01-22,"Cortes de Jardim","87480,00"
2024-01-22,"Papel","42560,00"
2024-01-22,"Residuos Limpeza","27900,00"
2024-01-22,"Plastico","3400,00"
2024-01-22,"Restos Comida","9240,00"
2024-01-22,"Indiferenciado","255760,00"
2024-01-21,"Cortes de Jardim","10460,00"
2024-01-21,"Indiferenciado","233700,00"
2024-01-21,"Papel","5080,00"
2024-01-21,"Monstros","980,00"
2024-01-20,"Indiferenciado","260040,00"
2024-01-20,"Cortes de Jardim","100340,00"
2024-01-20,"Papel","8700,00"
2024-01-20,"Vidro","3700,00"
2024-01-20,"Monstros","10420,00"
2024-01-20,"Restos Comida","9040,00"
2024-01-20,"Plastico","4680,00"
2024-01-20,"Residuos Limpeza","560,00"
2024-01-19,"Monstros","14340,00"
2024-01-19,"Papel","4700,00"
2024-01-19,"Indiferenciado","228280,00"
2024-01-19,"Restos Comida","3240,00"
2024-01-19,"Vidro","12840,00"
2024-01-19,"Cortes de Jardim","109880,00"
2024-01-19,"Plastico","21660,00"
2024-01-19,"Residuos Limpeza","19980,00"
2024-01-18,"Papel","32980,00"
2024-01-18,"Plastico","4480,00"
2024-01-18,"Cortes de Jardim","125060,00"
2024-01-18,"Monstros","19480,00"
2024-01-18,"Vidro","11880,00"
2024-01-18,"Residuos Limpeza","11720,00"
2024-01-18,"Indiferenciado","247340,00"
2024-01-18,"Restos Comida","4800,00"
2024-01-17,"Plastico","4120,00"
2024-01-17,"Vidro","14120,00"
2024-01-17,"Monstros","13280,00"
2024-01-17,"Restos Comida","6140,00"
2024-01-17,"Cortes de Jardim","105120,00"
2024-01-17,"Indiferenciado","207380,00"
2024-01-17,"Residuos Limpeza","19100,00"
2024-01-17,"Papel","20040,00"
2024-01-16,"Papel","3200,00"
2024-01-16,"Monstros","17920,00"
2024-01-16,"Cortes de Jardim","103280,00"
2024-01-16,"Plastico","34840,00"
2024-01-16,"Restos Comida","6580,00"
2024-01-16,"Residuos Limpeza","12900,00"
2024-01-16,"Vidro","16660,00"
2024-01-16,"Indiferenciado","285980,00"
2024-01-15,"Residuos Limpeza","26600,00"
2024-01-15,"Restos Comida","9320,00"
2024-01-15,"Papel","39620,00"
2024-01-15,"Monstros","14220,00"
2024-01-15,"Cortes de Jardim","85820,00"
2024-01-15,"Plastico","4740,00"
2024-01-15,"Vidro","16780,00"
2024-01-15,"Indiferenciado","205760,00"
2024-01-14,"Papel","4840,00"
2024-01-14,"Indiferenciado","207020,00"
2024-01-14,"Cortes de Jardim","2940,00"
2024-01-13,"Plastico","9100,00"
2024-01-13,"Restos Comida","6540,00"
2024-01-13,"Residuos Limpeza","13500,00"
2024-01-13,"Indiferenciado","220240,00"
2024-01-13,"Papel","12200,00"
2024-01-13,"Monstros","11640,00"
2024-01-13,"Cortes de Jardim","99860,00"
2024-01-13,"Vidro","9640,00"
2024-01-12,"Residuos Limpeza","24560,00"
2024-01-12,"Restos Comida","5700,00"
2024-01-12,"Plastico","21500,00"
2024-01-12,"Indiferenciado","234580,00"
2024-01-12,"Vidro","16160,00"
2024-01-12,"Cortes de Jardim","109900,00"
2024-01-12,"Monstros","15720,00"
2024-01-12,"Papel","6000,00"
2024-01-11,"Indiferenciado","235760,00"
2024-01-11,"Residuos Limpeza","17900,00"
2024-01-11,"Cortes de Jardim","101600,00"
2024-01-11,"Vidro","22240,00"
2024-01-11,"Monstros","12200,00"
2024-01-11,"Restos Comida","6400,00"
2024-01-11,"Plastico","1540,00"
2024-01-11,"Papel","31020,00"
2024-01-10,"Indiferenciado","251240,00"
2024-01-10,"Vidro","17700,00"
2024-01-10,"Cortes de Jardim","87960,00"
2024-01-10,"Papel","15060,00"
2024-01-10,"Monstros","18160,00"
2024-01-10,"Plastico","6760,00"
2024-01-10,"Restos Comida","5480,00"
2024-01-10,"Residuos Limpeza","20080,00"
2024-01-09,"Indiferenciado","210460,00"
2024-01-09,"Vidro","22000,00"
2024-01-09,"Restos Comida","5580,00"
2024-01-09,"Monstros","16280,00"
2024-01-09,"Plastico","36840,00"
2024-01-09,"Cortes de Jardim","108060,00"
2024-01-09,"Papel","3520,00"
2024-01-09,"Residuos Limpeza","5980,00"
2024-01-08,"Indiferenciado","232000,00"
2024-01-08,"Vidro","28880,00"
2024-01-08,"Cortes de Jardim","90160,00"
2024-01-08,"Restos Comida","9520,00"
2024-01-08,"Plastico","3600,00"
2024-01-08,"Monstros","11600,00"
2024-01-08,"Residuos Limpeza","19840,00"
2024-01-08,"Papel","36620,00"
2024-01-07,"Papel","4380,00"
2024-01-07,"Indiferenciado","241360,00"
2024-01-07,"Residuos Limpeza","100,00"
2024-01-06,"Papel","9720,00"
2024-01-06,"Cortes de Jardim","97100,00"
2024-01-06,"Vidro","46560,00"
2024-01-06,"Monstros","12500,00"
2024-01-06,"Indiferenciado","259660,00"
2024-01-06,"Residuos Limpeza","980,00"
2024-01-06,"Plastico","4200,00"
2024-01-06,"Restos Comida","5800,00"
2024-01-05,"Cortes de Jardim","118500,00"
2024-01-05,"Vidro","27960,00"
2024-01-05,"Monstros","18640,00"
2024-01-05,"Restos Comida","4740,00"
2024-01-05,"Residuos Limpeza","18020,00"
2024-01-05,"Plastico","16240,00"
2024-01-05,"Papel","23940,00"
2024-01-05,"Indiferenciado","265200,00"
2024-01-04,"Restos Comida","6640,00"
2024-01-04,"Plastico","23800,00"
2024-01-04,"Monstros","15380,00"
2024-01-04,"Indiferenciado","234880,00"
2024-01-04,"Cortes de Jardim","108400,00"
2024-01-04,"Papel","19340,00"
2024-01-04,"Residuos Limpeza","8600,00"
2024-01-04,"Vidro","29940,00"
2024-01-03,"Cortes de Jardim","103800,00"
2024-01-03,"Monstros","20340,00"
2024-01-03,"Papel","23400,00"
2024-01-03,"Residuos Limpeza","16140,00"
2024-01-03,"Plastico","18240,00"
2024-01-03,"Restos Comida","13440,00"
2024-01-03,"Vidro","6820,00"
2024-01-03,"Indiferenciado","232860,00"
2024-01-02,"Plastico","6160,00"
2024-01-02,"Cortes de Jardim","17560,00"
2024-01-02,"Residuos Limpeza","440,00"
2024-01-02,"Restos Comida","11380,00"
2024-01-02,"Papel","14120,00"
2024-01-02,"Monstros","4200,00"
2024-01-02,"Indiferenciado","294720,00"
2024-01-02,"Vidro","3060,00"
2024-01-01,"Plastico","1840,00"
2024-01-01,"Residuos Limpeza","160,00"
2024-01-01,"Indiferenciado","168800,00"
2024-01-01,"Papel","8480,00"
2024-01-01,"Vidro","5520,00"
